iExpt,valid,nll,n_plus,n_minus,n_dropped_zero_eff_plus,n_dropped_zero_eff_minus,rho0_770.dx,rho0_770.dx_error,rho0_770.mass,rho0_770.mass_error,rho0_770.width,rho0_770.width_error,omega_782.x,omega_782.x_error,omega_782.y,omega_782.y_error,omega_782.dx,omega_782.dx_error,omega_782.dy,omega_782.dy_error,rho0_1450.x,rho0_1450.x_error,rho0_1450.y,rho0_1450.y_error,rho0_1450.dx,rho0_1450.dx_error,rho0_1450.dy,rho0_1450.dy_error,f2_1270.x,f2_1270.x_error,f2_1270.y,f2_1270.y_error,f2_1270.dx,f2_1270.dx_error,f2_1270.dy,f2_1270.dy_error,f2_1270.mass,f2_1270.mass_error,f2_1270.width,f2_1270.width_error,rho0_3_1690.x,rho0_3_1690.x_error,rho0_3_1690.y,rho0_3_1690.y_error,rho0_3_1690.dx,rho0_3_1690.dx_error,rho0_3_1690.dy,rho0_3_1690.dy_error,sigma0.x,sigma0.x_error,sigma0.y,sigma0.y_error,sigma0.dx,sigma0.dx_error,sigma0.dy,sigma0.dy_error,f0_980.x,f0_980.x_error,f0_980.y,f0_980.y_error,f0_980.dx,f0_980.dx_error,f0_980.dy,f0_980.dy_error,f0_980.mass,f0_980.mass_error,f0_980.width,f0_980.width_error,chi_c0.x,chi_c0.x_error,chi_c0.y,chi_c0.y_error,chi_c0.dx,chi_c0.dx_error,chi_c0.dy,chi_c0.dy_error,f0_1370.x,f0_1370.x_error,f0_1370.y,f0_1370.y_error,f0_1370.dx,f0_1370.dx_error,f0_1370.dy,f0_1370.dy_error,f0_1370.mass,f0_1370.mass_error,f0_1370.width,f0_1370.width_error
284,True,-494209.12669437064,43837,51253,6,2,0.0013289285235510747,0.0035769978908919715,0.770634877357266,0.0006088413083746302,0.14934946047704556,0.0013861702498528805,-0.028285835454838915,0.0044118032005203605,0.09557309494583752,0.004106919789601408,0.00697557455759229,0.004129537416191382,0.007161646103587381,0.003602304209997427,-0.2669553113656157,0.006633428015769411,0.11764700907083196,0.005569767735266643,-0.0938945069640038,0.006423880730307629,-0.00809903836351268,0.0051422520377717275,0.36034262011498547,0.005308459385645451,0.1675008867351628,0.005952662639792957,-0.06475555948475895,0.0047245380881668604,-0.11891002822198916,0.00510816230494755,1.2476807788731548,0.0014830515732968674,0.1778348700664584,0.0033646895434142343,0.09520302161274509,0.003957476883581731,0.01837921664498605,0.00517185989626423,0.054233800871364625,0.003879293668297686,0.048955343130879646,0.005139802515585783,-0.40705071232596585,0.005511663295050584,0.35570218289082606,0.005103658511232872,0.28410525605175835,0.0052906606223718415,0.20832275654084434,0.004902810518971975,0.1402825019270352,0.00397993865730546,-0.010763414882838607,0.004820358072711706,-0.03695384797961343,0.0042576275363913245,-0.07842358212408669,0.0036505186417428383,0.9769812296017429,0.0009993405248217568,0.04688393207341131,0.002089899937937182,0.0250820893629063,0.003714960042816982,0.020793348289222743,0.004397529654556756,-0.03921227926904081,0.003713924992633533,-0.04211278973877607,0.004399236694272647,0.10059190164363864,0.004702683028282213,-0.02176241317922874,0.005987889799210387,0.05063998465169146,0.005461151050061677,-0.06077737582139599,0.00489848317822094,1.4990335908581276,0.005538223288409472,0.1786538826187889,0.01085022094228072
285,True,-493822.9578684025,43616,51232,1,4,0.0026092650233354763,0.0035822906757058707,0.7710555335522133,0.0006044988215289093,0.14891473733155502,0.0013814941093250183,-0.028847033519919914,0.004449910714861993,0.10080517438252508,0.004073694397444476,0.007161147410650478,0.004167253376895382,0.007860006883863858,0.0035730348614755676,-0.25785355505006496,0.006770896721023954,0.11635031359189738,0.005493818476416764,-0.09342452302266127,0.0065520986474297375,-0.009566013098284937,0.005067175471822204,0.351879406608145,0.00532759475647895,0.16682129473795268,0.0059577412529300345,-0.06621585067244885,0.004708707344264243,-0.11699447159871865,0.005091441023485936,1.2513706396860544,0.0014318525523047132,0.16933460559296157,0.003235374399063337,0.09654415137721449,0.004004126341660911,0.024762593331327833,0.005096083011788737,0.04840028651941093,0.00391551194306049,0.05600312875031936,0.005056450540413243,-0.40585330602641645,0.005480148924266411,0.3488158433146087,0.005059121607321835,0.28703321014660693,0.005188893867953687,0.20516036217979983,0.004868466239273676,0.13867182654327323,0.0038812434770635327,-0.007448364216377079,0.0047918261558468735,-0.04955883352610465,0.004218321612171627,-0.07562140016163112,0.003646635577389471,0.9762807754877773,0.0009976575872375215,0.04723376949784649,0.002086065412763901,0.021205207775939247,0.003308395304045322,0.01697990091357651,0.004547376113640035,-0.04210337008375662,0.0033111378347998885,-0.036897737735846384,0.004550943218792236,0.10599536145688465,0.0047756603371604135,-0.01911306424007035,0.005812719974227439,0.035644754431043826,0.005486776514485235,-0.0668163813749947,0.004502456136502288,1.4985633997982966,0.004978783224187988,0.17496282567742794,0.010746931886278274
286,True,-492066.7157526808,43700,51081,1,2,0.005679256443220641,0.003610922830821623,0.771130981732395,0.000598114799459426,0.14599909531249533,0.0013715609289857156,-0.032396517028136534,0.004500808730335044,0.09584997380809047,0.0041065469796785214,0.004070113552800394,0.00420505151280535,0.021937764552192034,0.003591711613125841,-0.2626155581312417,0.0068029561425711725,0.11848960159267317,0.005588500156019879,-0.1002855411732056,0.006550207622252548,-0.018320255509315226,0.005144121770355897,0.36625333000419585,0.005339677390325632,0.17005850614826165,0.006093834417763022,-0.06338805559474178,0.004740499357077251,-0.1110229072262974,0.005216204690566911,1.2496091120865624,0.0014269194706987287,0.1732880607853623,0.0032648178238424835,0.09900211822912687,0.004090382086624186,0.02372398338121587,0.005065214306061883,0.04392384036824005,0.003990663728986584,0.058165509206746416,0.0050060335892529685,-0.40322233955249126,0.005532851944873395,0.36779427406359005,0.005158931283583566,0.29205435236460375,0.0053605761693108385,0.19915982256964881,0.004929306143240008,0.1441852347542533,0.004003371916857541,-0.016656256494532316,0.004886136999842168,-0.04327482033438553,0.004313091552870584,-0.07902698822128526,0.00372739937307567,0.9762376212192149,0.000986540956099513,0.047192891061089384,0.0020439504630428845,0.026733109884077774,0.003823506629790573,0.015561374315722371,0.004194022237102031,-0.041825476490989624,0.0038318066789408893,-0.043197691522275525,0.00419960393592468,0.11099823355383961,0.004662460419289441,-0.01406897067529513,0.006133676830782338,0.0548523531706828,0.00529742691402192,-0.06774314190805414,0.0050674343230234205,1.5055557457926567,0.0052657835084489735,0.18035070673264872,0.009930795364110248
287,True,-497089.53643261443,43621,51801,2,7,-0.0005319104595710473,0.0035679256361241243,0.769557337489262,0.0006049696154105666,0.14863393538470768,0.0013855807750205867,-0.021128176660505774,0.00439208292736053,0.09529618110072595,0.004119280210839656,-0.0002354510150918178,0.004108511443674465,0.015076794371710264,0.0036321986895425295,-0.2608416219532899,0.006666304075296452,0.12341295682842057,0.005472413106683096,-0.08989244848293743,0.006424442036775781,-0.0061336574385938295,0.005022078004680623,0.35128078983612815,0.005280564071020132,0.16783018667410302,0.0058947097158781915,-0.055961848636118076,0.004750055254637311,-0.12152160971813836,0.005054276774391835,1.2509536679811355,0.0014490004690937974,0.17286901052091241,0.0033916514369519563,0.09564769955552964,0.003900958368495785,0.015335406793808945,0.00512594044647255,0.05023702209312792,0.003820375545834039,0.050058223622189285,0.005087082269230389,-0.4049890258273355,0.005582114065541583,0.3665351862958034,0.005133296907667002,0.2868208161097737,0.005293357269114501,0.19654260910548563,0.004883123127351874,0.14273346755852662,0.003933615497411099,-0.018166760572061055,0.004979375084989162,-0.04633641310782889,0.004112819920672827,-0.06821100374884413,0.003655262755130225,0.9756897293066299,0.0010284983357187194,0.04777340675992309,0.0020785192048215807,0.023678300643665218,0.003349489069037961,0.017012031533023882,0.004303131586571212,-0.04129775253339166,0.0033534477961702273,-0.037300974136763504,0.004306929377470299,0.1047549291201489,0.004609970986787184,-0.014114954548410451,0.006066307221824956,0.053498266578831014,0.005168527974261714,-0.05209698476680362,0.004993577907675756,1.5121673435631557,0.00557970816696618,0.1821778050994165,0.011233995488595286
288,True,-497264.23098283727,43954,51705,4,2,0.001481633272584221,0.0035812372261484968,0.7700122782542608,0.0006001523837340095,0.1480424026749783,0.001387094137891287,-0.030062169205175942,0.004454228838898033,0.09567888785797261,0.004091778833918794,0.008076675239077654,0.004169794210046508,0.016244573361161103,0.0035888286554233944,-0.2720196144272296,0.006591772672402867,0.12151471976069812,0.005621768661513189,-0.09565390614184219,0.006382548176023137,-0.014214485551263468,0.005191741189801164,0.35475358751333375,0.005202726065748977,0.16657552976721055,0.0059077295206326754,-0.06500332369485182,0.004672286867455392,-0.11233122463148247,0.005083712338269408,1.248547604668706,0.001421648498432626,0.1713929206512417,0.003347701665942421,0.0983820577343033,0.004012097723046776,0.012089239772728083,0.005225731318046665,0.054817772971549765,0.0039512397401629176,0.058129660116374174,0.005183358319397142,-0.4094181919499196,0.005471954207484148,0.35777631098536916,0.005092619612756725,0.28857730774110396,0.0051864139425228896,0.20552858976817628,0.004911349250174361,0.1371474993197131,0.003942883896582091,-0.018346916682472302,0.004808242702912776,-0.04080263760679063,0.004173849966508454,-0.07610802303433062,0.003614542955701874,0.9750508737390414,0.0009660893920930835,0.04331850299737725,0.0018515262726368047,0.032355840281603314,0.004317218169989112,0.008142680252180666,0.0043904180415752616,-0.04077573692043114,0.0043192647222633305,-0.033477259063905244,0.004395257807487886,0.10032432370267456,0.004601211668057937,-0.021129494029553712,0.006265940366001128,0.057483200865824056,0.005250290769171189,-0.055377114881542566,0.005081432737684801,1.5114239169241968,0.0057479415846388715,0.1795344723651568,0.010603105336511848
289,True,-493058.18452907586,43714,51112,5,3,-0.0028014264853803584,0.003597166913839792,0.7700110363113719,0.0006032402739260534,0.14918277183507353,0.0014072235655930576,-0.02565483637822585,0.004446185670350209,0.0916309969230909,0.004068326734200848,0.012417079805067366,0.004146024240571124,0.013101473681330683,0.0035875498429496925,-0.2708654743837852,0.006707800615906381,0.11805678455642186,0.005688423204001165,-0.09609236763804405,0.006486882720421662,-0.006031046364004702,0.005264851614064277,0.34478405528361,0.005444012468294397,0.17930921940022643,0.005867998048331112,-0.05381686460686028,0.004800540814690806,-0.11880629296568475,0.005050860533928663,1.2541536005208325,0.0014369795838418131,0.16984225308503775,0.0033295607799586346,0.0944710541347629,0.0039663921024172075,0.016904978168879505,0.005267989436443982,0.050162261763131946,0.003887974535384664,0.04534059356439032,0.005243433541766614,-0.3977190197024583,0.0056068138377833605,0.36255816182030265,0.0050745005666256076,0.28987773613501994,0.005306167444282617,0.19924967542509586,0.004876838912894401,0.15314593074563784,0.004062559303523293,-0.016322044193560842,0.0049857753947286625,-0.0535444454605238,0.0043897549390183675,-0.0774186128807891,0.003736907447131469,0.9766229048877764,0.0010950514247707321,0.05207009676600806,0.0020851021379111392,0.022675593983222945,0.00332328087642727,0.017997660869309862,0.004151986841464122,-0.04023191758791943,0.0033245526522460663,-0.0360635697143523,0.004157919890860154,0.09997797765180588,0.004984248892919156,-0.03502257887926153,0.005977311916763922,0.0458607678214194,0.005446179154290959,-0.06166544603784332,0.004681143841591011,1.4916335391509048,0.005259496480347736,0.17585405547609198,0.01081757482701129
290,True,-497252.5336107194,43719,51769,5,5,-0.004445380341840408,0.0035768217006397584,0.7702344469106336,0.000614664576517876,0.1508804922407486,0.0014071020253146327,-0.026143755991869754,0.004459884010064634,0.09882918278954904,0.004033302376850484,0.004077397055015898,0.004173009865819698,0.015788998278107685,0.003556437695926694,-0.2777710570763981,0.00658702386835676,0.11203571052282173,0.005657466049563584,-0.08545425008243035,0.0064079708830745725,-0.001759379002118784,0.005246626936978773,0.35081886010829794,0.005387377046457765,0.17910408419682392,0.0058225837252530435,-0.05818344311378545,0.004802436079530162,-0.11817458825411142,0.0050088801589505405,1.2517525210553786,0.0014316648374920193,0.17168715215085378,0.003300083070458204,0.09661456550228514,0.004005559275719915,0.019221563597652074,0.005194028157774054,0.04247640966610096,0.003925539870784638,0.05582328682872951,0.00514725968891191,-0.40164936507988425,0.0055094566898917455,0.35650228895169817,0.0051187834220250816,0.29071175103554486,0.005348714944264627,0.2031544222520282,0.004893644771227275,0.13771488416570932,0.003942804490615986,-0.01620559884544563,0.004812396525828082,-0.04249958975838214,0.0042781662306697246,-0.08418248539884811,0.003659394665273545,0.9774747565029388,0.0010256772682912807,0.04854302455706761,0.0020858352984705897,0.024952327497609342,0.003514072049223751,0.020175861069200364,0.004117927137767666,-0.03877348948531131,0.0035163966412947337,-0.04293712408976236,0.004120358716939615,0.09493148610448475,0.004849842975757842,-0.028161156666355304,0.0059026705936858735,0.047528089176213484,0.005563897236544779,-0.06412109869284474,0.005064076447626423,1.4943947242149913,0.005824842082211346,0.18166063033350893,0.01117911001045159
291,True,-495269.0954745619,44327,50982,3,4,0.007959346146579277,0.003574161293027663,0.7691678738323712,0.0006050141709722512,0.14846888552356646,0.001382964103889675,-0.030789368609223225,0.004436925970096002,0.09812712135357624,0.004074597419296313,0.0025577747329616155,0.004170416910424471,0.015361970166422288,0.0035708662020207,-0.2751638715636153,0.006670787343154301,0.1161677144899034,0.005647115715194475,-0.09048012435308059,0.006456657057376823,0.002960258438892719,0.005241291933186765,0.3623980049812865,0.00528080493455801,0.165382877685268,0.006006835001397065,-0.05697482618506772,0.004765767075108355,-0.12265669478042035,0.005172021655291293,1.2489847011635244,0.0014434810969732315,0.17452823522843056,0.003305745567044313,0.10590175897932402,0.003912853959510441,0.014949456075458589,0.005239106607661889,0.05015700647261991,0.003833843628382432,0.04490212452159479,0.0052012765431180335,-0.39952458832777676,0.005704547840772548,0.35143372405343865,0.005092409984184909,0.29489157918086745,0.005421858661915143,0.2090680206728801,0.004914093653255986,0.14763981073812088,0.004057368145958781,-0.015587459665968232,0.005064607811355462,-0.03897289733056036,0.0043127378245188044,-0.07630030001501822,0.003723107101925377,0.9753514326201776,0.0010771843008167692,0.04823385445488713,0.001974938682344416,0.026751561507859064,0.003457178742719321,0.010693848337468228,0.004584937731000257,-0.04380702025838451,0.003459207372527972,-0.037301763875629564,0.004591092451920588,0.09914541784109664,0.004679157336951417,-0.01727363784066268,0.006177240003466899,0.04785705174431513,0.00550890380634479,-0.05596251198519773,0.0049924336823383075,1.5017051426646513,0.0063131163074952035,0.186675311958777,0.011199743855149713
292,True,-493579.1641029944,43711,51378,1,3,-0.0013423114109695016,0.0035774421004578696,0.7700286116972938,0.0006163346189186902,0.15097381923154818,0.00140149871838198,-0.02324470812439491,0.004413508535907307,0.09402026245769048,0.004103971505808395,0.009290853580193261,0.004126665203885753,0.015944127620621792,0.0036281730617820844,-0.27156262891425414,0.006628203135360535,0.120388270888864,0.005603506922988371,-0.08631098302711167,0.006412633650817818,-0.0008202510653672096,0.00517596682334139,0.35776989206064314,0.0052464702602821895,0.16678210336933405,0.005924933558701493,-0.056580004032858205,0.004671865695222603,-0.12181662720066275,0.005072971263849865,1.247896508217389,0.001443151096830797,0.1734909242703716,0.0033294157903976662,0.09522960913541977,0.003989498475420154,0.023856902944126596,0.005054218045948133,0.049465571192709376,0.00390852140455365,0.056077926471417995,0.005013157803553633,-0.4094677060561133,0.005457962460884847,0.349027736303795,0.0050705690560772605,0.28804939240809807,0.005189375506863546,0.20313772202882924,0.004892115693404223,0.13811479842805005,0.003935300825575709,-0.015233600953932214,0.004910394531121948,-0.03723236754900437,0.004226982980335796,-0.07174466843623771,0.003617421525008363,0.9771020332778503,0.0010502771396552757,0.04714043950029957,0.0021168219226402815,0.02309766701656071,0.00361914923121684,0.01830876959729427,0.004273281171649247,-0.04171953637775989,0.0036213449617341223,-0.043576984449691165,0.004278147840961308,0.09355908180373071,0.00449048785253261,-0.011791675875863215,0.006111465743308171,0.055578524953736774,0.005213373634062499,-0.05868400157268482,0.005067480413395722,1.5180549102852126,0.005456844461756205,0.16026830318016394,0.009211974485299743
293,True,-493224.34096696065,43999,50929,4,3,0.0033067308329177746,0.0035433620644193544,0.7703035917230941,0.0006100972991195941,0.15013977956302663,0.0013872087364159846,-0.03132209946204865,0.004414790709243021,0.09522707154252064,0.004062392796472995,0.010405002404398142,0.004145248602132075,0.011046751649507613,0.0035595904336852774,-0.25571305816781426,0.006613917617834526,0.12352044832271553,0.005394779880683353,-0.08639708840380587,0.006362760653948635,-0.00663035017904712,0.004963889481074336,0.351660316403016,0.005195826143631327,0.16509312117404326,0.005892078048438259,-0.04341767933005015,0.004652775610078018,-0.1229002389773184,0.005026506183097953,1.2518089464571127,0.0014344144360796118,0.17096819511323716,0.0032961741211919304,0.09738617035974813,0.0038517864913504207,0.016820694964704567,0.005171106443466471,0.0575523133246738,0.0037833302066821077,0.04538127462895321,0.00513904023581651,-0.39154763539017473,0.005589850844713218,0.35891318687599594,0.005019613234253982,0.28855877069039315,0.0052876124109887965,0.1978189516184997,0.004825075180378764,0.1415637260502082,0.003917276036197142,-0.017294314482526475,0.004904639592571943,-0.03757812556642493,0.004255570732636632,-0.07661388334762415,0.003613741684525177,0.9765720784108316,0.00102672288618455,0.048089038560242305,0.002075929816676682,0.0235061100744941,0.003518977796022549,0.02204418562817036,0.004024544866736994,-0.03690772272364881,0.0035211192339161222,-0.04254649463553873,0.004029769534380399,0.09859154381107733,0.004694192582964372,-0.024916073895446676,0.006009287815580895,0.0504650451109855,0.005105068079397065,-0.05111497010348274,0.004680438746087942,1.5023864030328082,0.005442064519914136,0.17141919079332596,0.010354461865492368
